date;daily_avg_temperature;sunshine_duration;rainfall_duration;avg_air_pressure;avg_cloudiness
19891008;111;56;11;10142;5
19891009;106;16;46;10168;6
19891010;104;23;0;10187;7
19891011;117;77;23;10172;5
19891012;137;5;0;10174;8
19891013;133;5;20;10119;7
19891014;100;41;29;10110;5
19891015;93;49;2;10224;5
19891016;119;24;0;10256;6
19891017;116;90;0;10269;2
19891018;115;86;0;10206;3
19891019;138;47;0;10119;6
19891020;132;53;48;10056;5
